NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;O aplicativo n?o é profissional;N?o tem regras justas;0;Aplicativo que sempre valoriza os passageiros
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;;;5;Acho que deveria rever o valor do km eo do tempo porque pra mim parece que n?o á reajuste ano á pós ano o valor contínuo o mesmo assim parece que o ganhou ficou menor
Neutral;BR;SP;N?o se importa com o motorista parceiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;A 99 deveria parar de penalizar os motoristas por cancelamento  , pois muitas vezes  o passageiro n?o aparece e o motorista tem que ficar parado em local proibido
Neutral;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o se importa com o motorista parceiro;;7;Tem que melhorar as tarifas, combustível alto e manuten??o alta.\nMais informa??es dos passageiros e principalmente a foto do passageiro, 75% dos chamados que recebo quando chego no ponto de partida tem uma outra pessoa me esperando, isso é ruim e muito perigoso.
Detractor;BR;SP;O aplicativo n?o atende minhas necessidades de trabalho;;;4;N?o sei pq meu app está demorando muito para chamar,eu só trabalhava com a99 e chamadas muito longe, do meu local..
Detractor;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;4;vcs deveria especificar mais na hora que toca a chamada ex:nota bem visivel e frequência tem uns que toca que nao aparece nota nao aparece nada ou as vezes só a nota. e tbm mudar a forma para nós avaliar o passageiro pq do jeito que esta a maioria das vezes esquecemos de avaliar
Neutral;BR;SP;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;;8;Tarifa muito baixa a ser cobrada do passageiro
Neutral;BR;SP;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;7;Sem taxa de cancelamento  mesmo deposita de 5 min.. Ainda n?o entendi depois de 3 anos como isso funciona
Neutral;BR;SP;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Os ganhos s?o poucos e instáveis;? perigoso trabalhar com a 99;7;O que me deixa mais insatisfeito com a 99 é o valor de cada corrida mínima em torno de 6,00 ou 7,00 é um absurdo!!!\nEm muitas situa??es levo entre 8 a 10 minutos para chegar até o passageiro (2 ou 3 km)para depois fazer uma corrida de 1,5km e receber 6 ou 7 reais.... é muito injusto.\nA corrida mínima deveria come?ar em 10 reais.\nO número de passageiros adultos deveria ser um coeficiente no valor final e o motorista ser informado antes de chegar ao local quantos ir?o embarcar. Ex: 1,00 p/pessoa
Neutral;BR;SP;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Os ganhos s?o poucos e instáveis;7;Cobrar do passageiro antecipadamente do cart?o utilizado o valor previsto e se houver adicional debitar no final da corrida o excedente, juntamente com pedágios. N?o permitir apelidos dos usuários e sim os respectivos nomes, ter uma op??o de bloquear o usuário que solicita em nome de terceiros as corridas.
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;;;8;Melhoras as taxas sobre o passageiro
Neutral;BR;SP;Oferece poucas informa??es do passageiro;;;7;? me pagam pela taxa de cancelamento fico 6 minutos no local ? aparece passageiro cancelo a viagem e ? recebo nada pela espera
Detractor;BR;SP;N?o tem regras justas;;;4;A regi?o onde trabalho na maioria dos dias é muito acidentada geograficamente é muito morro e n?o recebemos nada a mais pra irmos buscar os passageiros
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o tem regras justas;6;N?o recebi um completa.\nTodos os desafios deveriam ser pago na hora que é completado.\n\n\n
Neutral;BR;SP;N?o tem regras justas;O aplicativo n?o é profissional;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;7;Estou tendo problemas com o aplicativo vive travando n?o aceita as solicita??es quando clico em aceitar estou sendo pressionado por mal funcionamento do app já entrei em contato por várias vezes e n?o consigo acessar..
Neutral;BR;SP;Oferece poucas informa??es do passageiro;Muitas corridas iniciam ou se encerram em áreas de risco;;7;Fui assaltado e n?o deram nenhum respaldo disse que só passa informa??o pea policia
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;N?o tem regras justas;O aplicativo n?o atende minhas necessidades de trabalho;5;N?o estou ligando o app porque em 2 corridas longas a 99 cobrou mais de 30% de presta??o de servico
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;N?o mostra o local de embarque e desembarque com precis?o;N?o tem regras justas;6;Deixei de fazer muitas corridas com a 99 porque tive um problema, a corrida era para o Tucuruvi, na a mulher disse que era pro Jabaquara e chegando lá, no Jabaquara, ela sumiu, no dinheiro, 80,00 fiz a reclama??o mas infelizmente a 99 n?o me deu suporte... daí pra frente fiz mais corridas da Uber, que nunca tive problemas...
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;O aplicativo n?o atende minhas necessidades de trabalho;7;Melhores incentivos
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;N?o tem regras justas;Muitos dos motoristas parceiros desistem da 99;4;Poderia pagar taxa de cancelamento para o motorista , Ou seja motorista chegar até o local e o passageiro n?o aparece , prejuízo
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;8;Boa tarde pessoal, tem muitas coisas que precisam mudar ,mais a principal é a tarifa! Precisa ser mais justa! Várias vezes levamos 4 passageiros pra ganhar 6 reais isso n?o é justo , ou aumenta a tarifa , ou diferencia no embarque de mais passageiros ,exemplo se for mais de 1 pessoa cobrar pelo menos 1 real a mais por passageiro ,aí sim a 99 iria trazer os motoristas quase todos pra plataforma! ? apenas minha opini?o mais com certeza precisa aumentar a tarifa está congelada a anos!
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece poucas informa??es do passageiro;7;Acho que tinha que foca mais na seguran?a dos motoristas para que assim ós passageiros tenhao uma viagem melhor e mais segura,acho tbm que o tempo de espera do passageiro deveria diminuir pq muitas das vezes agente n?o tem nem aonde parar pra espera o passageiro que algumas vezes nem vem e quando agente cancela ainda somos punidos acho que deveria implantar um sistema parecido com o da uber que conta o tempo automático no aplicativo de espera do passageiro acho que ficaria até mais seguro pra to
Neutral;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece poucas informa??es do passageiro;N?o tem regras justas;7;O deslocamento do parceiro gera despesas com combustível e riscos e quando o passageiro nem vem ao local do embarque está prejudicando n?o somente a plataforma mais ainda o motorista que desempenhou seu trabalho e teve gastos
Detractor;BR;SP;N?o se importa com o motorista parceiro;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;0;Bloqueios por causa de passageiros que s?o espertos e n?o querem pagar corrida, aí reclamam que n?o pediram pra fazer aquela rota. A 99 n?o paga por passageiro sujar carro, n?o reembolsa motorista por corridas n?o pagas em dinheiro
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;6;Os locais de trabalho s?o na maioria perigosos e os passageiros s?o mal educados. O op??o de pagar em dinheiro é muito usada o que trás muito perigo para o motorista e para o passageiro.
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;;;8;Aumentar tarifa
Detractor;BR;SP;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;5;Diminuir o tempo de espera no.local de embarque do passageiro. 5 minutos é muito tempo.\nA Uber já oferece esse servi?o e funciona bem.
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;N?o tem regras justas;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;Deveria haver reajuste do valor das viagens.
Neutral;BR;SP;? perigoso trabalhar com a 99;As rotas de viagem s?o perigosas;;7;Chamadas muito distantes e a apresenta??o do App precisa de melhorias.
Detractor;BR;SP;Oferece poucas informa??es do passageiro;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;3;Deveria ser obrigatório todos os motoristas avaliarem o passageiro ao fim da corrida e termos acesso a nota do passageiro ao aparecer a solicita??o de corrida. Atualmente as avalia??es s?o algo discretos e opcionais, e é praticamente impossível saber a avalia??o do passageiro ao aceitar da corrida. Isso seria o suficiente pra sabermos o qu?o confiável é a pessoa que está entrando no nosso carro.\nTambém tem a quest?o burocrática do motorista n?o receber a da taxa de cancelamento.
Detractor;BR;SP;? perigoso trabalhar com a 99;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;2;Aos poucos estou parando de trabalhar com a 99
Detractor;BR;SP;N?o tem regras justas;;;2;Nao indico mais ninguem. Pois indiquei e n?o recebi a recompensa.
Neutral;BR;SP;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;7;Muitos passageiros n?o pagam corrida em dinheiro e debito
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;O aplicativo n?o atende minhas necessidades de trabalho;;5;Tem dias que fico muito tempo sem corridas,fico online,e n?o chama mesmo em lugares de bastante fluxo.
Detractor;BR;SP;Oferece poucas informa??es do passageiro;Muitas corridas iniciam ou se encerram em áreas de risco;;5;Avaliar as corridas o perfil do usuário já vai baixando as nossas notas
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;N?o oferece uma visualiza??o clara e correta dos meus ganhos;7;Tenho muitos problemas, com falhas no aplicativo, fora que poderia melhorar a previs?o de embarque e desembarque de passageiros
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;7;Olá, Gostaria que a 99 informasse os passageiros n?o baterem as portas com tanta for?a, e se possível a 99 ajudadasse o motorista na quest?o da manuten??o do carro com lugares com bons descontos em trocas de óleo e no que mais for de desgaste do carro! Muito obrigado pelo espa?o de voz
Detractor;BR;SP;As rotas de viagem s?o perigosas;Oferece poucas informa??es do passageiro;Muitas corridas iniciam ou se encerram em áreas de risco;3;O aplicativo tem muito problema com a previs?o do GPS no momento de buscar o passageiro. Normalmente o local n?o confere. Muitos roubos e assaltos, passageiros cadastrados solicitam viagens para terceiros comprometendo nossa seguran?a, os ganhos s?o baixos. Segundo o relato do próprio passageiro sai mais barato andar de 99 do que ?nibus, as tarifas poderiam ser mais justas, valor do carro aumentou, loca??o aumentou, combustível aumentou, todos os custos aumentaram, até o ?nibus aumentou.
Detractor;BR;SP;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;;6;Antes de aceitar a corrida deveria aparecer ao menos a regi?o para evitar que você aceite a corrida e depois cancele.
Detractor;BR;SP;? perigoso trabalhar com a 99;Oferece poucas informa??es do passageiro;Muitas corridas iniciam ou se encerram em áreas de risco;3;Ser obrigatória a selfie de identifica??o do passageiro toda vês que pedir uma viagem, a foto e a nota do passageiro tem que ser bem visível na essas coisa minúscula que aparece na tela que n?o dá nem pra identificar direto.
Detractor;BR;SP;? perigoso trabalhar com a 99;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;6;A 99 n?o se importa se o passageiro pagou ou n?o o motorista quando o método de pagamento é em dinheiro o pel maquininha.
Detractor;BR;SP;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;;6;Podia ser igual o outro App que p?e destino e aparece a rota e outra leva pra muita quebrada os passageiros mal educados e demora de chamar e n?o paga a taxa de cancelamento pq n?o dá precis?o do local que o passageiro esta aí a gente cancela no tempo pq já falamos com o passageiro ele colocou o endere?o errado e a gente que paga o pato o combustível está caro e ainda com corridas com pre?os baixos tá difícil trabalhar e ainda pega passageiro com dias de chuva cheio d mercadorias sem t onde para
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;Sim quando o motorista parceiro fica offline por uns dias,vcs n?o entram em contato pra saber se está com problemas de saúde,ou com carro quebrado,ou outro motivo!\nSomente ficam enviando msm programadas,pelo app.\nE se somos parceiros poderíamos estreitar a parceria.\nConcordo que s?o muitos parceiros,mas creio que vcs tem uma plataforma,que suportaria,esse tipo de fedbak..\nE só mais um detalhe vcs n?o d?o fedbak das sua pesquisas conosco,vcs ficam sabendo das nossas opini?es,mas n?o d?o a suGrato
