NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Os passageiros s?o educados e têm uma rota de viagem segura;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Todos falam sobre a 99 de forma positiva;10;Problema na localiza??o do gps e as vezes trava na hora de finalizar a corrida fora isso tá ótimo
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;10;App de qualidade, tem muita clareza nos pre?os. App uns dos melhores do mercado, tanto pro motorista, quanto pro passageiro,super recomendo
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Raramente aparecem corridas de/para áreas de risco;Os passageiros s?o educados e têm uma rota de viagem segura;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece uma rota segura de acordo com a prevista;Tem regras justas;10;
Promoter;BR;SP;Oferece boas parcerias para o motorista;;;10;Esperamos melhorar cada vez mais nossas parcerias com a 99.
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;? fácil receber meus ganhos na minha conta;? seguro trabalhar com a 99;10;Só gostaria de avisar que vcis s?o excelentes
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece uma rota segura de acordo com a prevista;Tem regras justas;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é fácil de ser utilizado;Oferece boas funcionalidades de seguran?a;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;Oferece boas funcionalidades de seguran?a;10;?timo
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;10;Tá demorando muito sair viagem em média 30 minutos.
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;Oferece uma rota segura de acordo com a prevista;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;SP;Oferece ganhos bons e estáveis;;;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;? seguro trabalhar com a 99;9;
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;10;Simplesmente ótimo
Promoter;BR;SP;Oferece ganhos bons e estáveis;Oferece informa??es suficientes do passageiro;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;? seguro trabalhar com a 99;10;Recomendo 99 para todoss
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Todos falam sobre a 99 de forma positiva;O aplicativo é profissional;9;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;10;
Promoter;BR;SP;O aplicativo é profissional;;;9;Acho q desconto 30% para dar atendimento é muito baixo valor e tbm ja ficar destino antes de abrir corrida seria mais rápido atendimento
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece boas parcerias para o motorista;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;;;9;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;;9;
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;10;?tima empresa para ser parceiro
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;;;9;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma rota segura de acordo com a prevista;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;9;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;SP;O aplicativo é profissional;? seguro trabalhar com a 99;? fácil receber meus ganhos na minha conta;10;Muito bom
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Tem regras justas;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;A 99 está me ajudando como outro aplicativo n?o me ajudou fa?o parte dessa for?a e quero continuar e daqui conquistar os meus objetivos obrigado 99
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece boas parcerias para o motorista;10;n?o
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;Tem regras justas;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;O aplicativo é profissional;Mostra as posi??es de embarque e desembarque corretamente;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo atende todas as minhas necessidades de trabalho;10;Boa noite presiso que mande meu cart?o. \nRua Caere,71 casa 02\nJessica Eliane \nCep 03578180\nMuito Obrigado  URGENTE
Promoter;BR;SP;Os passageiros s?o educados e têm uma rota de viagem segura;O aplicativo é profissional;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;10;
Promoter;BR;SP;O aplicativo é profissional;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece um atendimento ao consumidor fácil de entrar em contato;9;Falta pagar o parceiro depois de esperarmos os 5 minutos de toler?ncia de espera pelo passageiro, pois esperamos é n?o somos remunerados caso ultrapasse esse tempo e o passageiro n?o vem.\n
Promoter;BR;SP;Os passageiros s?o educados e têm uma rota de viagem segura;? seguro trabalhar com a 99;Oferece boas parcerias para o motorista;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece informa??es suficientes do passageiro;10;Ficaria bacana ser nois motorista tivesse asseco aos comentários tipo quando a gente leva uma nota baixa nois motorista n?o sabemos a ondem foi cometido o nosso erro . A tendo asseco aos comentários agente n?o cometeria o mesmo erro com o outros passageiros
Promoter;BR;SP;Os passageiros s?o educados e têm uma rota de viagem segura;O aplicativo é profissional;Mostra as posi??es de embarque e desembarque corretamente;10;99 está de parabéns
Promoter;BR;SP;Oferece ganhos bons e estáveis;Oferece boas parcerias para o motorista;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece boas funcionalidades de seguran?a;Oferece boas parcerias para o motorista;9;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece uma rota segura de acordo com a prevista;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;Oferece informa??es suficientes do passageiro;Oferece ganhos bons e estáveis;10;-Boa noite ,faz aproximadamente seis meses que iniciei como parceiro dessa plataforma.\n-Quando do início ,esta startup me porpocionou uma realidade surreal na perpectiva na demanda de tanto desemprego.\n-Agrade?o a oportunidade e respaldo indispensável para com todos os parceiros nesta jornada!
Promoter;BR;SP;O aplicativo é profissional;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Melhor App de transportes 99 !!
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é fácil de ser utilizado;10;Gostaria de boas campanhas para melhorar meus ganhos!!! Obrigado!
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;Os passageiros s?o educados e têm uma rota de viagem segura;10;Muito bom
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;? seguro trabalhar com a 99;O aplicativo atende todas as minhas necessidades de trabalho;9;
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;9;
Promoter;BR;SP;O aplicativo é profissional;;;9;Daria um 10 se tivéssemos taxa de cancelamento.
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;? seguro trabalhar com a 99;10;
Promoter;BR;SP;Tem regras justas;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;10;Gostaria que tivesse mais chamados ...
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;;9;
Promoter;BR;SP;Oferece boas parcerias para o motorista;Mostra as posi??es de embarque e desembarque corretamente;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;SP;Raramente aparecem corridas de/para áreas de risco;O aplicativo é fácil de ser utilizado;;10;
Promoter;BR;SP;Oferece ganhos bons e estáveis;;;10;Gosto de trabalhar na 99 por saber o destino correto do passageiro.
Promoter;BR;SP;Raramente aparecem corridas de/para áreas de risco;Tem regras justas;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;? seguro trabalhar com a 99;10;
Promoter;BR;SP;Oferece ganhos bons e estáveis;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;Oferece boas funcionalidades de seguran?a;10;Eu sou suspeito em falar da 99, pelo menos pra mim é ótima, consigo pagar minhas contas, sustendo meus dois filhos e minha casa, pra isso é o suficiente, obrigado 99 pela oportunidade.
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;10;Acho que a 99 deveria fazer promo??es de bonifica??o para nós motoristas devido a nós termos que trabalhar de 12 a 14 horas pra poder fazer 250 300 reais brutos no dia isso iria nos ajudar em nossa renda e incentivará todos os motoristas
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece informa??es suficientes do passageiro;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece um atendimento ao consumidor fácil de entrar em contato;10;N?o
Promoter;BR;SP;O aplicativo é profissional;? seguro trabalhar com a 99;? fácil receber meus ganhos na minha conta;10;Eu recomendaria
Promoter;BR;SP;O aplicativo é profissional;O aplicativo é fácil de ser utilizado;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;SP;Tem regras justas;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;? fácil receber meus ganhos na minha conta;;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é profissional;Todos falam sobre a 99 de forma positiva;10;A 99 é um excelente app ??????
Promoter;BR;SP;? seguro trabalhar com a 99;Todos falam sobre a 99 de forma positiva;O aplicativo atende todas as minhas necessidades de trabalho;9;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;Oferece ganhos bons e estáveis;10;
Promoter;BR;SP;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece boas funcionalidades de seguran?a;Oferece ganhos bons e estáveis;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Os passageiros s?o educados e têm uma rota de viagem segura;? seguro trabalhar com a 99;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;Todos falam sobre a 99 de forma positiva;10;Esse app é o que mais me ajuda no dia a dia, é o carro chefe dos app para taxista
Promoter;BR;SP;O aplicativo é profissional;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;SP;Tem regras justas;Todos falam sobre a 99 de forma positiva;Raramente aparecem corridas de/para áreas de risco;10;Sem comentário
